Date,Open,High,Low,Close,Adj Close,Volume
2016-05-01,146.16000366210938,154.9499969482422,139.17999267578125,154.36000061035156,123.82625579833984,44795500
2016-06-01,153.41000366210938,166.0,142.27000427246094,155.39999389648438,124.66053771972656,75916100
2016-07-01,154.47000122070312,167.60000610351562,147.16000366210938,161.97999572753906,130.348876953125,41771600
2016-08-01,162.77999877929688,179.4199981689453,161.27999877929688,176.4199981689453,141.96902465820312,47831300
2016-09-01,176.8800048828125,177.6699981689453,158.75,172.52000427246094,138.83065795898438,74597400
2016-10-01,173.00999450683594,177.0,166.8000030517578,170.27999877929688,137.4413604736328,42303600
2016-11-01,170.72000122070312,178.02000427246094,163.02000427246094,170.49000549316406,137.61090087890625,53651100
2016-12-01,170.00999450683594,183.99000549316406,160.6199951171875,176.77000427246094,142.6797332763672,67189500
2017-01-01,178.2899932861328,205.7899932861328,173.30999755859375,199.5,161.94679260253906,66351000
2017-02-01,202.25,215.9600067138672,200.2100067138672,210.92999267578125,171.22525024414062,45312600
2017-03-01,213.07000732421875,227.75,210.55999755859375,218.9600067138672,177.74368286132812,66284000
2017-04-01,219.0,224.08999633789062,208.44000244140625,220.80999755859375,180.05841064453125,36449700
2017-05-01,222.08999633789062,242.88999938964844,219.91000366210938,239.47999572753906,195.2827606201172,50389700
2017-06-01,241.60000610351562,256.7799987792969,230.57000732421875,233.0500030517578,190.0394287109375,83376800
2017-07-01,234.50999450683594,258.489990234375,227.5,246.66000366210938,201.99417114257812,42489200
2017-08-01,248.22999572753906,259.3599853515625,238.6999969482422,252.07000732421875,206.42453002929688,60975900
2017-09-01,252.3300018310547,255.33999633789062,231.52999877929688,242.5399932861328,198.62020874023438,53937800
2017-10-01,245.30999755859375,266.70001220703125,237.50999450683594,263.9100036621094,217.0039520263672,53310600
2017-11-01,264.239990234375,285.67999267578125,248.8699951171875,277.94000244140625,228.5403594970703,75482900
2017-12-01,275.2099914550781,275.70001220703125,253.38999938964844,256.8999938964844,211.23985290527344,66786900
2018-01-01,259.7699890136719,274.260009765625,237.00999450683594,248.02999877929688,205.2983856201172,75283500
2018-02-01,241.72000122070312,255.74000549316406,224.89999389648438,246.4600067138672,203.9989013671875,72949100
2018-03-01,245.86000061035156,273.8500061035156,234.75999450683594,235.64999389648438,195.05126953125,102905400
2018-04-01,233.9499969482422,252.85000610351562,225.44000244140625,229.4199981689453,192.6771697998047,75476200
2018-05-01,230.85000610351562,255.2899932861328,221.97999572753906,252.07000732421875,211.69961547851562,71235200
2018-06-01,254.3699951171875,271.80999755859375,242.27000427246094,242.63999938964844,203.7798614501953,76083900
2018-07-01,240.08999633789062,251.8000030517578,197.4600067138672,221.77000427246094,188.74996948242188,173962600
2018-08-01,223.25999450683594,223.94000244140625,202.77000427246094,219.02999877929688,186.4179229736328,70854300
2018-09-01,218.58999633789062,250.10000610351562,213.9199981689453,246.72999572753906,209.99354553222656,96345200
2018-10-01,247.8800048828125,252.13999938964844,208.22999572753906,223.49000549316406,191.64199829101562,74094000
2018-11-01,225.16000366210938,242.6199951171875,213.7100067138672,237.41000366210938,203.578369140625,64531200
2018-12-01,245.1999969482422,261.5899963378906,217.61000061035156,254.27999877929688,218.0443115234375,97816200
2019-01-01,248.85000610351562,273.75,230.3300018310547,268.25,232.44747924804688,74938100
2019-02-01,269.1499938964844,286.6300048828125,264.8900146484375,275.3599853515625,238.6085205078125,41509200
2019-03-01,277.7300109863281,303.29998779296875,259.20001220703125,300.7099914550781,260.57513427734375,72692400
2019-04-01,303.1099853515625,322.45001220703125,299.75,318.3999938964844,278.3686828613281,40766100
2019-05-01,320.5,323.20001220703125,250.08999633789062,251.63999938964844,220.002197265625,64214500
2019-06-01,252.5500030517578,291.75,251.1999969482422,287.8599853515625,251.66836547851562,73710000
2019-07-01,301.67999267578125,305.75,272.4100036621094,289.989990234375,255.96128845214844,52025700
2019-08-01,289.1300048828125,297.82000732421875,262.5,282.6400146484375,249.4737548828125,45277700
2019-09-01,280.0,302.3299865722656,270.0,276.07000732421875,243.6747283935547,51645900
2019-10-01,278.2699890136719,294.0799865722656,267.2200012207031,292.8500061035156,260.8642272949219,42165900
2019-11-01,292.989990234375,325.6700134277344,292.0899963378906,316.2099914550781,281.6727600097656,40784200
2019-12-01,317.7200012207031,331.20001220703125,303.1300048828125,316.0199890136719,281.5035095214844,51759200
2020-01-01,319.32000732421875,331.5799865722656,298.79998779296875,305.1600036621094,274.5831604003906,58594300
2020-02-01,305.6300048828125,325.70001220703125,262.739990234375,272.6199951171875,245.3036346435547,45878600
2020-03-01,276.760009765625,288.4800109863281,155.6699981689453,237.10000610351562,213.3427276611328,119555600
2020-04-01,227.99000549316406,276.989990234375,219.67999267578125,271.6199951171875,248.55816650390625,61998900
2020-05-01,266.0,292.0,254.75,291.2699890136719,266.5397644042969,41953500
2020-06-01,290.4200134277344,328.1099853515625,287.3699951171875,315.6099853515625,288.8132019042969,65227600
2020-07-01,315.1099853515625,324.3299865722656,304.17999267578125,316.75,292.8426208496094,37923300
2020-08-01,318.0,350.5799865722656,317.2799987792969,347.1499938964844,320.94818115234375,31024100
2020-09-01,350.0,378.9599914550781,343.4800109863281,364.32000732421875,336.82220458984375,51880900
2020-10-01,368.9800109863281,387.79998779296875,344.4200134277344,349.6300048828125,326.18792724609375,33737800
2020-11-01,355.0400085449219,402.1600036621094,346.6600036621094,401.5799865722656,374.65472412109375,30099700
2020-12-01,403.4599914550781,438.5,398.1000061035156,437.8500061035156,408.492919921875,40160000
2021-01-01,439.3299865722656,470.0,420.5400085449219,450.5,423.8759765625,32131700
2021-02-01,455.8500061035156,495.1400146484375,453.5899963378906,469.8699951171875,442.10125732421875,31752200
2021-03-01,479.70001220703125,490.8599853515625,419.260009765625,463.6600036621094,436.25823974609375,72472500
2021-04-01,472.07000732421875,489.6400146484375,449.0,456.20001220703125,432.5943603515625,40558300
2021-05-01,459.75,474.6199951171875,419.1400146484375,472.3299865722656,447.88970947265625,35501800
2021-06-01,475.44000244140625,478.5899963378906,458.44000244140625,476.8399963378906,452.1663513183594,37742300
2021-07-01,477.8399963378906,494.0199890136719,455.7099914550781,485.3999938964844,463.8864440917969,32336400
2021-08-01,489.04998779296875,507.8500061035156,462.6600036621094,497.2099914550781,475.1729736328125,26437800
2021-09-01,496.2699890136719,510.70001220703125,484.4800109863281,484.92999267578125,463.437255859375,37298100
2021-10-01,487.8500061035156,536.0700073242188,472.7799987792969,531.6699829101562,511.8293762207031,34165300
2021-11-01,530.3400268554688,577.2100219726562,524.9299926757812,553.6799926757812,533.01806640625,34370300
2021-12-01,563.47998046875,677.760009765625,544.0,665.4099731445312,640.57861328125,60275600
2022-01-01,666.3200073242188,672.1900024414062,513.4000244140625,585.8800048828125,567.6243286132812,62701900
2022-02-01,585.8699951171875,614.6400146484375,549.02001953125,587.4400024414062,569.1358642578125,45171700
2022-03-01,584.7899780273438,645.3099975585938,563.6099853515625,629.6799926757812,610.0596313476562,55295200
2022-04-01,631.6900024414062,636.719970703125,553.4000244140625,554.3900146484375,540.747802734375,42564600
2022-05-01,557.1400146484375,609.0,512.4400024414062,580.1300048828125,565.8543090820312,60980300
2022-06-01,587.5800170898438,590.9400024414062,480.7099914550781,485.80999755859375,473.85528564453125,46828200
2022-07-01,479.4100036621094,537.8300170898438,463.9100036621094,535.47998046875,526.6331176757812,39453400
2022-08-01,531.4299926757812,560.5599975585938,496.5400085449219,499.1099853515625,490.864013671875,39870500
2022-09-01,491.4700012207031,531.260009765625,443.6400146484375,444.010009765625,436.6743469238281,57352500
2022-10-01,449.239990234375,489.70001220703125,415.07000732421875,470.1199951171875,466.2298889160156,48150000
2022-11-01,475.79998779296875,551.6599731445312,441.3599853515625,551.030029296875,546.4703979492188,46074300
2022-12-01,551.030029296875,585.6500244140625,516.0499877929688,559.1300048828125,554.5033569335938,53353900
2023-01-01,565.0,568.1599731445312,550.7899780273438,560.239990234375,560.239990234375,5428584
